20506;SAQUISILI;;1;205;2009-10-27 16:12:06;1;;;0;ACTIVO
20507;SIGCHOS;;1;205;2009-10-27 16:12:06;1;;;0;ACTIVO
20601;RIOBAMBA;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
20602;ALAUSI;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
20603;COLTA;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
20604;CHAMBO;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
20605;CHUNCHI;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
20606;GUAMOTE;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
20607;GUANO;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
20608;PALLATANGA;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
20609;PENIPE;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
20610;CUMANDA;;1;206;2009-10-27 16:12:06;1;;;0;ACTIVO
21001;IBARRA;;1;210;2009-10-02 12:10:53;1;;;0;ACTIVO
21002;ANTONIO ANTE;;1;210;2009-10-02 12:10:53;1;;;0;ACTIVO
21003;COTACACHI;;1;210;2009-10-02 12:10:53;1;;;0;ACTIVO
21004;OTAVALO;;1;210;2009-10-02 12:10:53;1;;;0;ACTIVO
21005;PIMAMPIRO;;1;210;2009-10-02 12:10:53;1;;;0;ACTIVO
21101;LOJA;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21102;CALVAS;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21103;CATAMAYO;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21104;CELICA;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21106;ESPINDOLA;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21107;GONZANAMA;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21108;MACARA;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21109;PALTAS;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21110;PUYANGO;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21111;SARAGURO;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21112;SOZORANGA;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21113;ZAPOTILLO;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21114;PINDAL;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21115;QUILANGA;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21116;OLMEDO;;1;211;2009-10-02 12:10:53;1;;;0;ACTIVO
21701;QUITO;;1;217;2009-10-02 12:10:53;1;;;0;ACTIVO
21702;CAYAMBE;;1;217;2009-10-02 12:10:53;1;;;0;ACTIVO
21703;MEJIA;;1;217;2009-10-02 12:10:53;1;;;0;ACTIVO
21704;PEDRO MONCAYO;;1;217;2009-10-02 12:10:53;1;;;0;ACTIVO
21705;RUMIÑAHUI;;1;217;2009-10-02 12:10:53;1;;;0;ACTIVO
21706;SANTO DOMINGO;;1;217;2009-10-02 12:10:53;1;;;0;ACTIVO
21709;PUERTO QUITO;;1;217;2009-10-02 12:10:53;1;;;0;ACTIVO
21801;AMBATO;;1;218;2009-10-02 12:10:53;1;;;0;ACTIVO
21803;CEVALLOS;;1;218;2009-10-02 12:10:53;1;;;0;ACTIVO
21804;MOCHA;;1;218;2009-10-02 12:10:53;1;;;0;ACTIVO
21805;PATATE;;1;218;2009-10-02 12:10:53;1;;;0;ACTIVO
21806;QUERO;;1;218;2009-10-02 12:10:53;1;;;0;ACTIVO
21809;TISALEO;;1;218;2009-10-02 12:10:53;1;;;0;ACTIVO
31401;MORONA;;1;314;2009-10-02 12:10:53;1;;;0;ACTIVO
31402;GUALAQUIZA;;1;314;2009-10-02 12:10:53;1;;;0;ACTIVO
31404;PALORA;;1;314;2009-10-02 12:10:53;1;;;0;ACTIVO
31405;SANTIAGO;;1;314;2009-10-02 12:10:53;1;;;0;ACTIVO
31406;SUCUA;;1;314;2009-10-02 12:10:53;1;;;0;ACTIVO
31407;HUAMBOYA;;1;314;2009-10-02 12:10:53;1;;;0;ACTIVO
31409;TAISHA;;1;314;2009-10-02 12:10:53;1;;;0;ACTIVO
31410;LOGROÑO;;1;314;2009-10-02 12:10:53;1;;;0;ACTIVO
31501;TENA;;1;315;2009-10-02 12:10:53;1;;;0;ACTIVO
31503;ARCHIDONA;;1;315;2009-10-02 12:10:53;1;;;0;ACTIVO
31504;EL CHACO;;1;315;2009-10-02 12:10:53;1;;;0;ACTIVO
31507;QUIJOS;;1;315;2009-10-02 12:10:53;1;;;0;ACTIVO
